,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text
360,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,볼따치,23.10.12.목,"서인머스켓 케이크가 처음이었는데, 넘넘 맛있게 먹었어요! 다음엔 딸기랑 망고케이크까지 먹고싶어진 곳!!"
361,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,fat****,23.6.9.금,"동네에 디저트샵이 생겨서 넘 좋아요~ 과일케익만 했 었는데 얼마전부터 구움과자도 하시더라구요. 아이친 구네집에 초대받아서 마들렌, 휘낭시에 사갔는..."
362,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,DADALAND,23.5.25.목,망고케이크 맛집 망고 좋아하는 분들 좋아할 맛집^^ 너무너무 맛있어요 입에 넣으면 사르를 녹아서 순식 간에 다 먹어버렸어요 필리핀에서 먹었던 망고...
363,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,릴리스37,23.6.29.목,친구 생일 케이크로 흔한 거 말고 좀 퀄리티있고 맛있 는 수제 케이크로 해 주고 싶어 찾다가 주문했어요. 망고를 진짜 아낌없이 듬뿍 넣어주시고 크림도...
364,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,심리학용어,23.4.12.수,"진짜 맛있어요!!! 미니사이즈인데 2명이 먹기에 충분 했고, 큰 사이즈의 딸기가 가득 있어서 느끼하지않고 상큼했어요 진짜! 이런 맛있는 케이크 진짜 오..."
365,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,징니24,23.5.20.토,"망고가 엄청 신선하고 모양도 예뻐서 선물로 드리기 
좋았어요! 다같이 나눠먹었는데 크림도 고소 달콤하
고 가볍게 맛있어서 쑥쑥 넘어갑니당 .. 다음에 ..."
366,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,SINEE110,23.4.8.토,일단 비주얼이 넘 예뻐서 놀라고 다음엔 넘 맛있어서 놀랐어요! 딸기가 하나도 안 시고 달콤하고 맛있더라 구요!! 케이크도 많이 달지 않고 촉촉하고 부드...
367,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,임스럽,23.3.21.화,친한 지인이 딸기케이크를 좋아해서 마포 공덕 딸기 케이크 맛집 찾다가 발견한 스위즈!!!! 정말 근래에 먹 은 케이크 중에 1등!!!!! ❤️ 딸기도 신선하고 한 ...
368,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,단탄,23.4.4.화,봄딸기랑 동물성 생크림 + 완벽한 케잌 시트의 레이 어드 미쳤어요 ㅠㅠ੭ ˃̣̣̥᷄⌓˂̣̣̥᷅ ੭ 인생딸기케이크 너무 잘 먹었습니다 사장님 🙆🏻‍♀️🍓❤️ 앞으로 딸기케이...
369,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,rld****,23.3.29.수,망고컵케잌이 나왓다고 해서 사러 갔는데 딸기켁보다 비싸길래 왜비싼가 했는데 먹어보니 망고가 너무 질 이 좋고 맛있고 양도 많아서 맛으로도 가성비...
370,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,김도리다녀감,23.3.7.화,케이크 비주얼이 너무 예뻐요ㅠㅠㅠ 딸기 이렇게 싱 싱한 딸기케이크는 진짜 스위즈가 유일.. 딸기도 진짜 많이 들고 일반 생크림 케이크가 아니고 화이...
371,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,23.2.5.일,티라미슈가 궁금해서 사러갔는데 초도 있어서 같이 구매했어요. 귀여운 초들이 많이생겼네요~!! 발렌타 인데이에도 초코렛말고 티라미슈로 초꽂아서 ...
372,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,cyb****,23.3.22.수,"티라미수 너무 먹고 싶었었는데 이렇게 맛있는 케이 크샵을 찾아서 기분이 좋네요, 잘 포장해와서 커피랑 맛있게 먹었어요~ 역시 티라미수는 커피와 환..."
373,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,zoom82268,23.4.13.목,스위즈케이크♡ 풍성한 과일과 고급스러운 디테일.. 그리고 무엇보다 맛이 진짜 최고예요^^ 생크림이 느 끼하지 않구요 과일과 정말 잘 어울려요. 딸 아...
374,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,미스8,23.6.2.금,망고케이크 어른도 애들도 잘 먹어요! 망고 안쪽까지 엄청 많이 들어있어서 원없이 먹었네요 ㅎㅎ 순삭하는 맛이에요
375,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,리비999,23.5.12.금,망고 완전 많아요. 겉에 있는 망고가 다인줄 알았는데 시트 사이사이에 가득 들어있어요!!! 망고도 달고 생크림이 느끼하지 않아서 맛있게 먹었어요.
376,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,몽지9554,23.4.7.금,케이크 위에 딸기가 가득 올라가 있는 것만 봐도 재료 안아낀다는 느낌이 팍팍 들었는데 케이크 시트 사이 사이에도 딸기가 팍팍들어가있어요! 빵도 부드...
377,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,무스칸,23.2.11.토,발렌타인데이 딸기케이크 찾다가 화이트가나슈생크 림 궁금해서 주문했는데 예약할 때도 친절하셨고 정 성 가득 느껴지는 예쁜 케이크예요! 싱싱한 딸...
378,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,커피도우,23.2.17.금,기념일을 위해 딸기케이크 미니 사이즈로 미리 주문 했어용 ㅎ 픽업날 맞아주시는 사장님이 친절하셔서 기분이 좋았고요. 여행지에서 가족들과 딸기케...
379,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,Selena0623,23.4.14.금,회사에서 퇴근 시 운동 겸 30분정도 걷는데 지나가는 길에 계속 눈이 가더라고요. 제 기억엔 몇달전에 오픈 한 케익집이에요~ 네이버 후기들도 보니 상품...
380,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,공주님헤헤,23.12.9.토,"오늘 친구 브라이덜 샤워 케이크로 딸기케이크 준비
했어요~! 또 다른 친구가 여기서 케이크 먹어 봤는데 
엄청 맛있다고 해가지고 똑같이 주문했어요! ..."
381,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,이너셋,23.1.18.수,대흥역에 위치한 딸기생크림케이크가 참 맛있는 테이 크아웃 전문점❤️ 케이크 위에도 안에도 정말 맛있는 딸기가 많이 들어있어요~ 동물성 생크림만 사...
382,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,23.4.12.수,모양이 예뻐서 선물하기 너무 조아요~ 비주얼 예쁘면 기대감 커져서 맛에서 실망하는 경우가 종종 있는데 이건 비주얼에 버금가는맛이에요. 호불호 없이...
383,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,howru230,23.3.8.수,"딸기케잌 넘 맛나요 ㅜㅜ 컵케잌 안에 딸기가 듬뿍이
고 생크림이랑 시트도 촉촉하고 넘 최고에요 주문케
잌 미리 신청못해 컵케잌으로 먹었는데 이거 ..."
384,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,ili****,23.2.23.목,벌써 두번째 구매 예요. 케익 안좋아 하는 신랑도 여 기 케익은 너무 맛있게 잘 먹어요. 끝 맛이 느끼하지 않고 맛있어요. 사장님도 너무 친절하시고. ...
385,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,23.3.18.토,아이 친구들 놀러온다고해서 간식으로 준비했는데 다 들 너무너무 잘먹어서 뿌듯합니다😊 친구들이 계속 맛있다고 좋아하니 아이도 으쓱하네요 ㅋㅋㅋ...
386,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,LEEMYkk,23.1.7.토,케이크 너무 맛있었어요 크림이 겉돌거나 느끼하지않 고 사르륵 부모님도 맛있다고 잘드시더라고요 딸기도 크고 신선해서 달달한 딸기향이 미침 또 먹고...
387,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,hyeonac,23.1.7.토,딸기 화이트가나슈 생크림케이크 예약했는데 진 짜 맛 있 네 요 !! 1호는 좀 부담스러웠는데 미니사이즈 가 있어서 너무 좋았어요. 그냥 생크림이 아니...
388,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,메리091,23.4.1.토,아이 생일케이크로 선택한 스위즈 케이크에요♡ 집에 오는 길에 새콤달콤 향이 솔솔 어디서 나는건가 했는데 바로 나 ㅋㅋㅋ 너무 맛있는 딸기케이크입니다!
389,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,jky****,23.7.11.화,너무 너무 맛있게 먹었습니다!! 사장님 친절하시구요!!
390,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,co****,23.3.31.금,사장님이 엄청 친절하시고 모든 메뉴가 맛있어요! 가 게 분위기도 너무 좋고 안산에 이런곳이 있다는게 놀 라울정도..... ❤️ 한번 온사람은 두번 세번 방문...
391,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,aqu****,23.3.30.목,딸기케이크 한번 맛본후로 즐겨먹어서 사러갔는데 망 고 컵케이크도 있어서 샀는데 역시나... 딸기케이크랑 크림과 빵은 같다고 하시는데 맛은 딸기케이크...
392,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,살기좋은세상128,22.12.24.토,집 근처에 새로 생긴 케익전문점이 생겨서 가족들과 크리스마스 파티를 위해 케익을 주문했어요. 신선한 크림과 달콤한 딸기가 아낌없이 들어있어서 넘...
393,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,써니데이7148,23.5.29.월,부드러운데 과하게 달진 않아요. 망고귀신 아들이 맛있게 먹었어요.
394,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,23.3.7.화,여긴 정말 먹어도먹어도 질리지않게 맛있고 계속 생 각나는 맛이에요😭 부모님이 원래 생크림 케이크 좋 아하셔서 프렌차이즈꺼도 잘드셨는데 스위즈...
395,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,kma42837,23.1.20.금,이전에 케잌 구매 했는데 너무 맛있어서 컵케잌도 먹 어 보았는데요 아 진짜 맛있어요😭 케잌도 그렇고 컵케잌에도 맛있는 딸기가 듬뿍! 가나슈 크림...
396,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,23.1.12.목,저번에 크리스마스 케이크 먹어보고 너무 맛있어서 컵케익도 사먹었는데 역시나 홀케익이랑 똑같이 맛있 고 딸기도 잔뜩 들어가있네요~ 크림따로 방따...
397,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,aqu****,23.4.12.수,망고컵케익 저번에 먹어보고 재방문했어요!! 다시먹으니 더 맛있네요 ㅠ
398,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,lamiajoo salon35,23.3.22.수,와~~ 여기 티라미슈 정말 맛있어요^^ 여기저기 많이 먹어봤는데 가격도 안비싸서 기대안했는데.. 아들래 미랑 순삭했네요.. 저희 아들 입맛까다롭다요~ ...
399,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,hyeonac,23.1.27.금,혼자 먹기 딱 좋은 사이즈의 컵케이크에요. 눈에 보이는 딸기 말고 안에도 큼지막하게 들어가 있어서 좋았어요. 종종 사먹을 것 같아요.
400,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,러블리맘3,22.12.25.일,리뷰 귀찮아서 안쓰는 일인인데 이건 안쓸수가 없네 요~ 비쥬얼도 비쥬얼이지만 딸기 한팩은 몽땅 다들어 가 있는것같아요. 딸기 듬뿍듬뿍 들어가 있고. ...
401,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,aqu****,23.2.13.월,여기 진짜 맛있네요.. 크림도 은은하게 달면서 고급지 고 빵도 너무 부드럽고 딸기도 신선하고 맛있습니다 ㅠㅠ 동네에 생긴거보고 검색햇다가 리뷰보고 ...
402,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,페슐랭,23.1.20.금,화이트초콜릿케이크라서 평소 먹던 생크림이랑은 다른 맛이더라고요. 딸기가 아주 싱싱했습니다.
403,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,aqu****,23.4.19.수,딸기 진짜 실하게 많이 들어있고 부모님도 정말맛있다고 잘드시네요!!
404,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,Dontwritemeoff,23.1.28.토,달달한게 엄청 땡겼는데 요기서 사길 잘했어요. 나자 신한테 엄청 칭찬함 ㅋㅋ 딸기 엄청 실하고 많이 들었 어요. 크림은 또 왤케 고급진맛이 나는지..케이...
405,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,내사랑비글이,22.12.14.수,딸기 케이크 너무 맛있어요ㅠㅠ 사진을 못찍었는데 안에 딸기가 진짜 많이 들어있어요!! 감동😘 케익이 너무 달지도 않고 크림도 고급스러운 맛이랄까...
406,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,rld****,23.2.18.토,스위즈꺼 먹은후로 다른곳 케이크는 못먹겠네요;; 예 쁜초들이 다양하게있고 가격도 저렴해서 하나 사왔는 데 소소하게 축하할일 있을때 완전 딱이네요!! ...
407,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,rld****,23.1.23.월,몇일전에 컵케익먹어보고 너무 맛있어서 딸기케이크 2호 주문했어요. 6명이 먹었는데 딱 좋았고 어른들도 안달고 크림도 안느끼하고 진짜 맛있다며 딸기...
408,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,23.1.7.토,아이가 자꾸 컵케익 먹고싶다고 해서 사왔는데 사진 찍기도 전에 다먹어버려서 먹기전 사진이 없네요🤣 남편이 원래 생크림 케이크는 느끼하다고 잘안...
409,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,다이지,23.1.13.금,예약할 때 부터 사장님이 친절하신 것 같아 기분 좋게 예약하고 방문하게 되었는데요 여태껏 먹어본 딸기 생크림케이크 중 원탑! 은은한 단맛에 풍성한 ...
410,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,rld****,23.1.20.금,원래 리뷰안쓰는데 여긴 안쓸수가 없네요🤔 우선 크 림이 한번도 먹어보지 못한 맛인데 달지않고 고급스 러우면서 느끼하지않고 너무 맛있어요. 빵도 ...
411,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,rld****,23.1.10.화,아이가 저번에 케이크먹은 후로 계속 찾아서 친구들 이랑 먹으려고 여러개 구매했어요. 역시나 다시먹어 도 너므너므 맛있습니다😭 아이 친구들도 다...
412,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,23.1.18.수,손님와서 후식 디저트로 구매했는데 어째 메인음식보 다 인기가 더 많네용😅 다들 진짜 맛있다고 어느가게 냐고 물어봐서 알려줬어요. 여기 완전 숨은 맛...
413,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,튜닙튜닙,22.12.15.목,"진짜 맛있어요!! 크림도 안달면서 느끼하지도 않고 딸
기도 진짜 신선한데 엄청 많이들어서 완전 오독오독 
씹히는 맛도 굿👍 지금까지 내가 먹은 딸기케..."
414,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,rld****,23.4.19.수,먹느라 사진을 못찍었는데 늘즐겨가는 맛집입니다😊
415,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,Bulkong,23.3.22.수,딸기케이크 포장해가는데 차에서 딸기 냄새가 연하게 솔솔 나더니만 집에 와서 열어보니 딸기향이 꽤나 진 하게 나는게 맛있는 딸기를 썼나봐요~~ 케이크...
416,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,어쩌다 멋진 하루,23.2.10.금,울 동네 케익 맛집~ 다음엔 홀케익 도전!!
417,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,안도영,23.3.25.토,"컵케이크 사먹었는데 가나슈가 섞여서 그런지 일반 
생크림보다 더 맛있게 잘먹었어요~! 딸기도 엄청 달
아용 ㅎㅎ 곧 커피도 판다는데 얼른 커피도 팔..."
418,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,맛있는집만리뷰를남기는사람2,22.12.24.토,먹어도 먹어도 딸기가 씹히고 크림이 많이 달지 않아 맛있어요! 사장님 두분 모두 친절하시고 다음에 다른 케익 주문해서 먹어보려구요 기대됩니다😊
419,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,fat****,22.12.22.목,갑자기 딸기가 왕창 들어간 생크림케익이 먹고 싶은 날 엔 스위즈 케익 강추해요😙👍👍처음부터 끝까 지 딸기가 씹혀서 먹는내내 행복했네요~ 거기...
420,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,sunny8728,23.1.31.화,혼자서 먹기에 딱!! 좋은 사이즈에 많이 안달고 맛있어서 좋네요~~!!
421,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,해바라기6711,23.2.7.화,"담백한 생크림 넘 이쁘고 맛 있어요 한컵먹고 한컵 더
땡기는 생크림케익 선물하기도 좋고 나눠 먹기도 좋
아요 ㅎ"
422,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,에엔코,22.12.16.금,여기 르꼬르동블루 출신 파티시에가 오픈했다고 들어 서 케이크를 주문해봤는게 퀄리티가 상당합니다!! 가 격도 합리적인데 맛도 호텔케이크만큼 너무 고...
423,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,whw****,23.1.16.월,"아이 생일파티 덕분에 잘했어요
가성비정말좋네요
맛"
424,6,스위즈,서울 마포구 대흥로 41 1층 스위즈,, 99,Yu100,23.2.5.일,"딸기 컵케이크 ~~뚜껑 열자마자 너무 아기자기 이뻤는데 맛까지 너무 맛있어서 감탄하면서 먹었어요!
완젼 추천추천 !!^^"
425,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",행복한짱가,2.20.화,한박스 포장해왔어요~~~가성비 짱 고로케네요~평일 이라서 대기없이 바로구매 했어요~ 포장박스가 1천 원이에요~박스가격이 고로케 하나 값이네요....
426,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",오렌지쭌,3.1.금,시장입구에 줄이 길어서 웬지 사야할꺼 같은 분위기^ ^ 각종 고로케가 1000원씩이라 가격 착해서 박스로 구입! 따뜻할 때 먹으면 더 맛있을듯. 집에 와서...
427,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",레나레나시레나,3.20.수,"망원시장가면 어김없이 들리는 곳! 
찹쌀도넛, 고로케, 야채샐러드빵 
야무지게 싸왔어요 ♥ 맛있어요!!"
428,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",뚜뚜비뚜,3.25.월,"3개 팥찹쌀도너츠 겉이바삭쫀득 매우맛있음 5개 그 냥찹쌀도너츠 쏘쏘 1개 감자고로케 부드러운감자샐 러드맛 매우맛있음 총 5,500원 도너츠 설탕안..."
429,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",땡이1004,3.18.월,종류도 많고 많고 맛있어요
430,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",한혜원81,4.2.화,"금방나온 고로케 맛있어요~
가성비 최고"
431,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",자두맛두유,3.27.수,"망원시장에서 꼭 방문하는 꽈배기 맛집! 고로케랑 찹
쌀꽈배기도 많이들 먹는데 내 최애는 옛날꽈배기! 또
갈께요"
432,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",지니6079,3.19.화,사장님 친절하시고 평일은 줄서지 않고 바로 구매 가능해요 추억의 샐러드빵 맛있어요
433,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",anyeung,1.20.토,망원시장서 유명하대서 기대없이 먹어봤는데 진짜 맛 있어요!!!😭 도나쓰나 고로케는 다 거기서 거기겠지 했는데 와 맛집은 다르구나 고로케 속도 좋고 ...
434,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",찐 주주,3.6.수,"고로케 1,000 찹쌀고로케 3개 2,500 와 2024년 이가
격이 밀가루 식용류 가격 상승이라는데..."
435,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",레나레나시레나,1.4.목,"야채 샐러드빵 진짜 필수! 그리고 팥찹쌀도너츠도 사
고! 고로케 종류도 많아서 골라먹는 재미까지 있답니
다 ♥ 하나하나 다 맛있고 좋아요! 망원시장 추..."
436,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",름스뷰어,1.20.토,"토요일 2시에 가니 웨이팅 줄이 진짜 길었어요 그래
도 한 15분 만에 금방 빠집니다 꽈배기가 진짜 쫄깃하
고 바삭한게 맛있어요 고로케랑 찹쌀 도너츠도..."
437,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",찐 주주,3.8.금,"고로케 1,000
찹쌀꽈배기 1,000 3개 2,500"
438,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",뽀미형아,2.8.목,감자고로케 최고 맛있어요!! 완전 중독 🥹 감자고로 케만 5개 먹었어요. ㅋㅋㅋㅋ 망원시장에서 이것저것 먹어야지 하고 갔다가 고로케에 배불러서 그것...
439,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",초훈커플,23.12.8.금,"망원 찹쌀 도넛,,?? 바로 여기에요! 어쩜 이렇게 쫀득 쫀득 맛있을 수가 있죠?? 핫도그도 겉바속촉 그 자체! 겉에 튀김옷은 너무 바삭하고 속에 빵과 소세..."
440,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",마시쎵,3.20.수,말해모해 늘 맛있어요 마감때가면 서비스도 마니 주신다는
441,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",노을hairdreaming,2.15.목,달콤이 먹고 싶을때 가끔 방문해요
442,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",빨간여우04,4.3.수,가성비 좋고 맛도 괜찮아서 가끔 포장해와서 먹는답니다.
443,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",HH1913,3.30.토,"기대가 컷나바요
내용물이 너무 아쉽고 빵맛도 쓴맛이 나서 다 못먹었어요"
444,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",itiss,3.16.토,평범한 시장 꽈배기인데 맛 없진 않아요!
445,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",sim****,3.2.토,찹쌀꽈배기 바삭바삭해서 아들이 좋아해요
446,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",덕구아재,4.1.월,굿. 찹쌀로 만든 제품은 모두 맛있네요
447,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",Kimni,1.27.토,"주말이라 줄이 길어서 사진은 못 찍었지만 엄청 바빠 보이셨어요...ㅠㅠ 샐러드빵이랑 팥도넛츠, 고로케 등 등 엄청 많이 샀는데도 저렴해서 얼마 안나왔..."
448,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",멋찌되,4.1.월,생각보다 맛이 아쉬웠어요ㅠㅠ
449,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",찐 주주,3.2.토,가격 완전 착함
450,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",Dan991,3.25.월,포장해왔어요 개인적으로 줄서서 먹을정도의 맛은 아닌듯하네요ㅠ
451,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",ii룰루난나ii,2.9.금,말랑쫄깃 아침에 갔더니 아직 안나온 아이들이 많았당 최애 찹쌀도너츠 여전히 맛있음👍🏻
452,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",resource2,1.20.토,다행히 줄이 없어서 한봉지 사서 갑니다
453,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",JOJOJO,2.28.수,마감때라 저렴하게 구매했어요. 집에서 에프로 구워먹으면 갓구운것같아요
454,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",춘식이의 맛집찾아삼만리,1.22.월,여기는 찹쌀도너츠가 찐이라고 해서 포장해서 먹었어 요~ 차게 식어있었는데도 쫄깃하고 팥도 맛있었습니 다ㅎㅎ 세개 샀는데 하나 더 주셨어요 ㅎㅎ 망...
455,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",blue sky jang,3.9.토,사라다빵이 맛있어요 들어있는 야채도 싱싱해서 더 맛있어요
456,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",RelaxUrMind,3.16.토,평범한 고로케 였습니다
457,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",찐 주주,3.20.수,
458,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",지우짱짱,23.10.19.목,꽈배기 고로케 찹쌀도넛등 아주 많은 종류의 튀긴 빵 들이 많네요 줄설때는 미리 메뉴를 보시고 정하신뒤 에 사장님께 주문하시면 뒷사람 눈치안보고 금...
459,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",나은진49,3.5.화,"그냥저냥 평범한 맛
에어프라이어에 데워먹으면 바삭한맛이 살아나요"
460,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",꿀땅콩마눌,3.27.수,맛은평범해요
461,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",찐 주주,3.14.목,
462,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",풀싸,3.19.화,고로케 맛있어요
463,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",wld****,3.30.토,팥찹쌀? 존맛탱이에요 ㅎㅎ
464,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",에그드롭,3.1.금,도넛츠가 맛나용
465,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",pswoo1221,1.30.화,샐러드빵 맛있어요~ 추억의맛~ㅎㅎ
466,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",gol****,4.2.화,고로케 맛집~~~ 너무 맛있어요~~
467,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",안졸리나졸리나요,2.28.수,"망원시장안 
고로케 종류별로 구매했어요 
꽈배기도 맛있어요"
468,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",metoy,1.24.수,"종류도 다양하고 저렴해요. 
꽈배기 쫄깃하고 맛있어요."
469,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",지구인4154,3.7.목,고로케가 맛있는 집이에요
470,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",JiYoung24,2.19.월,꽈배기 고로케 핫도그 다 맛있어요
471,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",오드리요,2.2.금,나의 최애 빵집 🙂 늘 잘먹고 있습니다 많이 파세요
472,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",숭구리당숭당,2.23.금,"진짜 맛있어요
쫀득쫀득"
473,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",August2four,2.3.토,"야채샐러드 기대했는데, 바삭이 아니라 질깃했어요ㅠ 찹쌀꽈배기도 설탕 맛으로 먹는듯한..? 팥찹쌀도너 츠가 그나마 괜찮았어요. 오전에 가니 고로케 ..."
474,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",말하는 갬재,1.13.토,"일반꽈배기 2개에 천원, 찹쌀꽈배기 1개에 천원입니다~ 찹쌀꽈배기 첨 먹어보는데 완전 바삭 쫄깃해서 맛있었어용"
475,7,망원수제고로케,서울 마포구 망원로 80, 4.36," 6,036",고장군,23.12.23.토,조금 기다리긴 했지만 가격에 비해 맛 괜찮았어요
